pull_requests,size,contributors,age,contributor_xp,language_C,language_C#,language_C++,language_CSS,language_CoffeeScript,language_Dart,language_Dockerfile,language_Elixir,language_Go,language_Groovy,language_HTML,language_Java,language_JavaScript,language_Jupyter Notebook,language_Kotlin,language_Lua,language_MATLAB,language_MDX,language_Makefile,language_Nunjucks,language_Objective-C,language_PHP,language_Perl,language_PlantUML,language_PowerShell,language_Pug,language_Python,language_Reason,language_Ruby,language_Rust,language_SCSS,language_Shell,language_Swift,language_TeX,language_TypeScript,language_Vim Script,language_Vim Snippet,language_Vim script,language_Visual Basic .NET,language_Vue,pr_points
0.6349661229108179,-0.455460756575634,2.0901681475211964,-0.6125524538822537,0.052982740592186287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.557
-0.1809542914008024,-0.6715134875744596,0.6259945391060581,1.2109646239104654,0.42989609882596697,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.525
-0.7262679351367095,-0.8938179571724002,-0.8499869209898478,-1.4283364097368911,-0.8433904248155779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.151
2.668617004813148,1.602096741191905,2.408980142901912,2.29109962428353,1.35709011805864,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.985
1.4754871527293212,0.06021574051900974,3.400839684086361,0.38928749190414325,-0.7734014025881809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.963
0.8809722779796482,0.07704027233721615,1.8303954105443172,-1.4005542935932347,-0.609665616643353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.116
2.377509721315032,0.019671376957102468,3.5661496076171026,0.9642931078470921,2.8653856521151146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.857
0.14705391535763793,1.8938138967064895,1.0392693479329118,0.21165032504621908,1.2671959610693224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.343
-0.7672689609815145,-0.1442528866049852,-0.3658650020783907,-1.7852945080675064,0.819651479486793,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178
0.007650427485300779,-0.7669444385433025,0.1300647685138337,0.1586117396810569,-0.2802677413896402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.501
1.0982777149571148,1.3110231470037002,1.2754263815482567,-0.29768847092081463,0.48896940199037525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.75
-0.19735470173872444,1.8345143173472374,-0.1651315235053475,-0.5325736346808186,0.6045476038337834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.275
-0.5950646524333333,-0.024366605233721986,-0.8263712176283133,-0.7304159769159474,0.10370872917901547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.668
1.8936976163463326,0.39146594893976233,0.3071825437253424,1.7598718883245248,-0.20128930346331125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.423
-0.3818593180403471,0.03134741816427304,-0.0706687100592095,0.41117643189611497,-0.6257181446771596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.458
-0.46386136972995723,-0.8219229632825782,-0.3186335953553217,2.132825750495427,-0.07094277582880122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.357
2.168404489506526,-0.3708784108229023,3.4598789424901972,1.892889292891122,3.201846639703702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.833
-0.3039573689352175,-0.7995821915239762,-0.11790011678227849,-1.7482516865426314,-0.4934453136785926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.949
0.6062654048194543,-0.6875105834016066,0.909382979444472,0.4726338403351124,1.6498882293952732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.027
4.193855166239896,0.9553176081805272,3.2355297605556195,0.7790790002227161,0.4440223234957167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.14
-0.4925620878213207,-0.6342788679767897,-0.2950178919937872,-0.24549176786303598,-0.8748533797618391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.792
-0.20555490690768544,0.7786140554231898,0.023794103386928476,0.20996656043145204,-0.8266957956604192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.565
-0.7180677299677485,0.5723986189847363,-0.7673319592244771,-0.5064752831519292,-0.848527233786396,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.476
-0.7918695764883975,-0.8100630474107278,-0.9680654377975203,-1.3374131205394701,-1.3191873557376077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
-0.771369063565995,1.4383563522944973,-0.9208340310744513,-1.2818488882521575,-1.1528831653073706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.129
-0.6565661912005409,2.4188680016998054,-0.6610612940975719,-0.37598352550748265,-0.09919522516830098,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.022
2.213505617935812,0.5209137128743778,1.2872342332290239,1.3389307346327615,0.904408827505292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.366
3.123728391690484,-0.24023546156786774,0.20091187859843718,0.42464654881425135,1.540088937644036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.507
-0.49666219040580123,-0.5758986619409368,-0.5193670739283649,-0.09395295253400114,-0.6655284142010003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08
-0.6196652679402164,-0.5650500567248256,-0.23597863358995097,-1.4670629958765333,-1.0321681544931445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.773
-0.4392607542230742,-0.7770575451006944,-0.15332367182458023,1.578025309929683,0.7747044009921341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.941
-0.771369063565995,-0.3727171574697008,-0.30682574367455445,-0.26653882554762415,-0.6135182233714664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.877
-0.5540636265885283,0.20538478828375256,-0.7437162558629425,-0.8356512653388882,-0.5428871000227171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37
-0.705767422214307,0.9790374399242281,-0.46032781552452867,0.07105597971317011,-0.7913802339860444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.901
0.6759671487556229,2.4292569202542174,1.7123168937366446,0.8893655824899581,-0.4960137181640017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.744
0.21265555670932598,-0.7865270903317068,0.1536804718753682,-0.84322820610534,0.3367914362298883,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.354
-0.7016673196298264,-0.5414221623134646,-0.8972183277129168,-0.28253458938791115,-0.7502857622194994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307
-0.4146601387161912,-0.5362736717024288,-0.28321004031301994,-0.873535969171147,0.6597683002700782,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.617
-0.4679614723144377,0.2169688921585832,-0.2477864852707182,-0.39955623011422137,0.23983416690569584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.906
1.3852848958707502,-0.17036308898952413,-0.02343730333614051,-0.8558564407160929,1.0874076470906882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.702
-0.7672689609815145,1.1734848978231711,-0.8972183277129168,-0.9156300845403234,-1.1605883787635978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.102
1.0613767916967904,-0.43026992751449433,0.8149201659983341,0.03485504049567846,1.640898813696342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.432
-0.25475613792145146,-0.6329917453240307,-0.02343730333614051,-1.2751138297930893,0.28092863867224094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.695
-0.33265808702658106,-0.771357430495619,-0.5311749256091322,0.19481267889854856,-0.10882674198858507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178
0.1265534024352354,-0.6789604114939936,1.0156536445713773,1.7253547137218004,3.7521273007025946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.43
-0.48026178006787923,-0.8207277779621591,-0.7437162558629425,-0.29516282399866406,-0.547381807872183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.319
-0.05385111128190678,1.9865786650374746,0.8149201659983341,0.0929449197051418,0.23277105457082084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.069
-0.1891544965697634,-0.860536642865347,0.2599511370022734,-0.051016954857441274,0.32330731268149043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.123
0.4545616091936757,0.510800606316986,0.3307982470868769,-0.8120785607321496,-0.06709016910068748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.156
-0.04155080352846527,2.482764447676054,-0.04705300669767501,-0.17814118327235381,1.15033355698321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.817
0.10605288951283288,1.2933711791944342,2.586097918113421,2.0806290474376485,1.0456710742027904,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.084
0.6267659177418569,0.05911249253093063,0.5315317256599201,-0.8651171460973117,-0.4793190890088429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.307
-0.5335631136661257,0.005329153112074044,3.247337612236387,-0.26990635477715824,0.9962292878586659,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.592
-0.5991647550178139,-0.6338191813150901,-0.3658650020783907,-0.4163938762618919,-0.01122737154304044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.873
-0.7344681403056704,0.8801128703264679,-0.8854104760321495,-1.7457260396204808,-0.9795158625422586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.615
3.509138034631651,-0.5578789448023114,2.1373995542442654,-0.7135783307682769,2.1237588569532466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.806
0.11425309468179388,-0.07189820605346361,2.2318623676904035,2.5697626680274777,2.4807670804251067,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.624
-0.6319655756936579,1.3065182177190438,-0.6610612940975719,-1.3390968851542373,-0.7406542453992153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.698
0.708767969431467,-0.3694993508378034,1.676893338694343,1.04258816243376,1.387910971883549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.638
2.8285210056078873,0.34899090139871664,3.1056433920671798,0.8506389963503159,0.6051897049551356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.564
-0.2465559327524905,0.5775471095957722,-0.3894807054399252,0.9457716970846545,0.22121323438648016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.45
-0.3408582921955421,-0.8880259052349848,-0.05886085837844225,-1.1530408952224778,-0.4497824374266385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.81
-0.09075203454223132,-0.8447234217028797,0.09464121347153195,1.1932850954554113,-0.19679459561384532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06
-0.7836693713194365,1.2583430555729227,-0.9444497344359858,-1.1336776021526567,-1.2992822209756876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55
-0.049751008697426276,0.26817798627192185,0.01198625170616123,0.49368089801970055,1.7352876785351248,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.754
-0.7754691661504756,-0.6442080998695017,-0.9326418827552185,-0.8743778514785305,-1.1907671314671544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76
0.2331560696317285,0.10958608798554989,-0.18874722686688197,-1.2313359498091458,-0.1139635509594032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.443
-0.32445788185762003,-0.6488969038188378,-0.4249042604822269,0.20070585505023325,-0.2905413593312765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.858
-0.22605541983008795,-0.8484009149964769,-0.40128855712069245,-0.4694324616270541,-0.2488047864433792,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.641
-0.5294630110816453,-0.7730123024777377,-0.5784063323322012,0.9449298147772709,-0.17688946085192525,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.808
-0.7836693713194365,-0.90641337170297,-0.956257586116753,-1.7911876842191912,-1.2511246368742672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2
-0.13585316297151687,-0.33217279390779353,0.07102551010999747,1.3886017907683896,0.13709798748933308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833
-0.10305234229567284,1.3192975069142934,0.2599511370022734,-0.7506211522931521,1.32305875862697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.222
-0.705767422214307,2.454631623980037,-0.6020220356937356,1.1932850954554113,-0.24238377522985638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.406
-0.4146601387161912,-0.0010145228193808354,-0.14151582014381298,-1.0705364290988924,1.1753755007159483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.504
0.011750530069781284,-0.8515267842960343,0.20091187859843718,1.7236709491070332,0.7072837832501458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.507
-0.41876024130067163,3.34283819171606,-0.7082927008206409,-0.7405185646045497,0.15058211103773092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.643
-0.6483659860315799,-0.47357241104659936,-0.6728691457783391,1.5847603683887512,-0.7117596949383633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.075
0.07325206883698884,0.4226327046029972,0.5433395773406874,1.7000982445002946,0.9898082766451435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.022
-0.779569268734956,0.054147876584574636,-0.9326418827552185,-1.688478042718401,-0.9576844244162815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.688
-0.3203577792731396,0.07419021503467846,-0.30682574367455445,-0.1394145971327116,-0.0805742926490853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.321
-0.32855798444210055,-0.6033879243105746,-0.4957513705668304,-0.3768254078148662,-0.019574686120619845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.941
