pull_requests,size,contributors,age,contributor_xp,language_C,language_C#,language_C++,language_CSS,language_CoffeeScript,language_Dart,language_Dockerfile,language_Elixir,language_Emacs Lisp,language_Go,language_Groovy,language_HTML,language_Java,language_JavaScript,language_Jupyter Notebook,language_Kotlin,language_Lua,language_MATLAB,language_MDX,language_Makefile,language_Nunjucks,language_Objective-C,language_PHP,language_Perl,language_PlantUML,language_PowerShell,language_Pug,language_Python,language_Reason,language_Ruby,language_Rust,language_SCSS,language_Shell,language_Swift,language_TeX,language_TypeScript,language_Vim Script,language_Vim Snippet,language_Vim script,language_Visual Basic .NET,language_Vue,pr_points
0.4332190344027595,-0.6207304667849121,0.988536745813478,1.3807288605830663,0.24349445467269243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.839
0.15811619103098182,0.2424726284895856,0.7238905165616384,1.2167555209467422,-0.5426705977638546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.792
0.5640932026087508,0.7712462774039762,0.6600103922594702,-0.9098783022957855,-0.12730697663747745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.312
-0.58973619871754,-0.8847404929174654,-0.6267178258270598,-1.2637595403884643,-0.7687824497942403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.261
4.028242759659534,1.3524367599241323,2.9961977953101915,0.5959993066092303,0.5790862545231431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.265
0.24625593696562903,-0.8353380459088365,1.0706683342019798,1.0653311613846268,1.1187838867416544,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.988
-0.6832177474361052,0.26206614137097395,-0.836609662819898,-1.2788183164775144,-0.8947669123610487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86
-0.23450631358699212,0.6874295834113705,-0.535460505395391,-0.07746262403995735,-0.6152904626495259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.099
0.061963740920457595,0.6829080035156655,1.0159139419429786,-1.3281776381027344,2.863311095472439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.01
-0.3840767915366965,-0.5272844822736754,-0.1704312236687158,1.4794475038335062,-0.5520231561203428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.608
-0.5363181708783599,-0.8763671968143079,-0.49895757722272344,1.185801370097028,0.3738801211719659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.424
0.4065100204831694,-0.6218189952783225,0.605256000000469,0.9214361898670365,0.009680495760493403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.047
-0.5202927625266058,1.230186636818034,1.7824754335689965,-1.3089358686556147,0.8404077380132478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.223
0.238243232789752,-0.513970941469655,1.444823347971822,-0.6312909446483576,-0.08494538878750256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.557
2.5085094159549075,0.984011731385206,3.0275268595953206,-0.36274277106029645,1.2970326460064838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.51
-0.2932661442100903,-0.7107433998938543,0.3132325746191288,1.1807817780673446,0.23799294975711138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.525
-0.6484960293406381,-0.9132096996682005,-0.8274839307767311,-1.4419550574422244,-0.8529554750026318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.151
1.563010323201419,1.3599727264169739,1.6912181131373278,2.2541378737479754,1.0324102595670301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.985
0.7857780181413483,-0.04431276304355579,2.4577796047633456,0.3642614745721806,-0.7929890714227973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.963
0.3984973163072924,-0.028989631174777722,1.2440572430221506,-1.4143473012789658,-0.6527006960754779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.116
1.3733763243723296,-0.08123899885847997,2.585539853367682,0.9356583672844727,2.324713764237044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.857
-0.6858886488280642,2.7078222001422225,3.0275268595953206,-1.5247783259320002,2.3522212888149494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6
-0.07959403285336974,1.6256574117701585,0.6326331961299696,0.18773915486164822,0.9553891907488937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.343
-0.06891042728553372,3.018759467281514,-0.43507745292055533,-0.946688643846797,0.45970359785503173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.55
-0.6752050432602281,-0.23053486837777665,-0.45332891700688904,-1.7966728942065169,0.5719342981328877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178
-0.17040468017997595,-0.7976582134446282,-0.07004817119388013,0.13503343854997266,-0.37047349390616463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.501
0.5400550900811197,1.0948741717910102,0.8151478369933072,-0.31840304146475984,0.2886067949804578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.75
-0.30394974977792627,1.5716496519047933,-0.2981914722730521,-0.5518140708450373,0.3876338834609187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.275
-0.5630271847979499,-0.12134708719260398,-0.8092324666903974,-0.7484147586743033,-0.04148349995441133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.668
1.058209960121167,0.2573770955532058,0.06683780945362307,1.726244111959606,-0.3028049834445163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.423
-0.2638862288985412,3.018759467281514,-0.07004817119388013,0.022092617882096474,-0.44529396075806815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.714
-0.4241403124160816,-0.07060491280747007,-0.22518561592771708,0.38601304003414194,-0.6664544583644307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.458
-0.4775583402552617,-0.8477305241415095,-0.41682598883422156,2.0968573234845627,-0.1911244336582189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.357
4.028242759659534,0.15924206522420092,3.0275268595953206,0.4370455590025897,2.336817075051322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.534
1.2371603533824205,-0.4369366173206069,2.5034082649791802,1.8584267020746017,2.612992621813496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.833
4.028242759659534,2.33906223975917,2.713300101972018,0.4705095058671456,1.7239494274555813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.063
-0.37339318596886045,-0.8273834146108371,-0.2616885441003846,-1.7598625526555054,-0.5531234571034589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.949
0.21954692304603898,-0.7253129351133482,0.5322501436551339,0.44708474306195645,1.2832788837175306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.027
2.5565856410101695,0.77091134555985,2.3300193561590095,0.7516066595294152,0.25009626057138984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.14
-0.49625464999897473,-0.6768315506760667,-0.3985745247478878,-0.2665339238246982,-0.8799128490889796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.792
-0.3092915525618443,0.6099765944571645,-0.15217975958238203,0.18606595751842042,-0.838651562222121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.565
-0.64315422655672,0.42216356286334367,-0.7636038064745629,-0.5258795120250065,-0.8573566789350968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.476
-0.6912304516119823,-0.8369289721684365,-0.9187412512083999,-1.3516024009079235,-1.2606169892471955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
-0.6778759446521871,1.2108443228197403,-0.8822383230357324,-1.2963868885814063,-1.1181280119336436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.129
-0.603090705677335,2.1038563522214786,-0.6814722180860611,-0.39620671792485235,-0.215331055286776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.022
1.2665402686939695,0.37527310468566216,0.8242735690364741,1.307944776152657,0.6445541630185587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.366
1.8594803777088686,-0.31795207969474004,-0.01529377893487885,0.3993986187799643,1.1892031496610933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.507
-0.49892555139093375,-0.6236611204210172,-0.5719634335680585,-0.11594616293419663,-0.700563788841034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08
-0.5790525931497039,-0.6137806310192915,-0.3529458645320534,-1.4804385963364637,-1.014699719520718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.773
-0.46153293190350764,-0.8068688391581014,-0.28906574022988524,1.545538798891004,0.5334237637238194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.941
-0.6778759446521871,-0.4386112765412384,-0.40770025679105465,-0.28744889061504564,-0.6560015990248265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.877
-0.5363181708783599,0.08790158242529976,-0.7453523423882292,-0.8529895926260405,-0.5954850449534338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37
-0.6351415223808431,0.792514449505996,-0.5263347733522241,0.0480271767021273,-0.8083932851864245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.901
0.2649522467093421,2.1133181768180465,1.1527999225904817,0.8612010855108357,-0.5553240590696914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.744
-0.036859610582025644,-0.8154933341443535,-0.051796707107546365,-0.8605189806705655,0.1582211284811846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.354
-0.6324706209888841,-0.5922612600341769,-0.8639868589493986,-0.3033442653757097,-0.7731836537267052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307
-0.4455075235517536,-0.5875722142164087,-0.3894487927047209,-0.8906365328486658,0.43494682573491655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.617
-0.4802292416472207,0.0984519355152781,-0.36207159657522026,-0.4196314807300415,0.07514840425590903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.906
0.7270181875182502,-0.2543150293107437,-0.18868268775504957,-0.873067960744774,0.8013470531126218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.702
-0.6752050432602281,0.9696096620877753,-0.8639868589493986,-0.9324664664293607,-1.1247298178323408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.102
0.5160169775534886,-0.49102811014700376,0.4592442873097989,0.012053433822729703,1.2755767768357174,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.432
1.3813890285482067,-0.3290885635119394,2.932317671008023,0.6495416215925197,3.2065690345015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.609
-0.3413423692653524,-0.6756592892216248,-0.18868268775504957,-1.289694099208495,0.11035803571562847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.695
-0.3920894957125735,-0.8016773955741437,-0.5810891656112254,0.17100718142937024,-0.2235833126601478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178
-0.09294853981316478,-0.7175257697374118,0.6143817320436359,1.6919435664234361,3.084471593078801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.43
-0.4882419458230977,-0.846641995648099,-0.7453523423882292,-0.31589324544991815,-0.5993360983943407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.319
-0.028846906406148624,3.018759467281514,1.6182122567919928,0.021256019210482577,1.888994574923016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.411
-0.21046820105936107,1.710143969451017,0.4592442873097989,0.06977874216408864,0.06909674884876969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.069
0.6949673708147421,0.20278320496061947,2.8228088864900207,0.5499863796704659,2.2443917924695587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.782
3.734453154864091,1.1854732356271735,3.0275268595953206,-0.30836385740539307,0.3793816260875469,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.818
-0.2986079469940083,-0.8828983677747707,0.030334881280955548,-0.07327963068188785,0.146667968158464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.123
0.12072357154355573,0.366062478972189,0.08508927353995682,-0.8295648298208513,-0.1878235307088701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.156
-0.20245549688348405,2.1620507601384227,-0.2069341518413833,-0.1996060300955864,0.855261801285317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.817
-0.1063030467729598,1.078797443272948,1.828104093784831,2.044988205844501,0.7655872711613441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.084
0.032583825608908525,1.938232555301025,3.0275268595953206,-1.616804179809529,1.1050301244527012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.347
0.232901430005834,-0.045317558575934676,0.24022671827379377,-0.8822705461325269,-0.5410201462891805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.307
-0.5229636639185649,-0.09430134077940554,2.339145088202176,-0.2907952853015012,0.7232256833113692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.592
-0.5656980861899089,-0.6764128858709089,-0.45332891700688904,-0.4363634541623194,-0.13996043794331417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.873
-0.6538378321245562,0.7024177834360223,-0.8548611269062317,-1.7573527566406637,-0.9695873792129525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.615
2.110545108553015,-0.6072494600588286,1.4813262761444894,-0.7316827852420252,1.6892899464874203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.806
-0.1009612439890418,-0.1646370280459278,1.5543321324898245,2.5310520340521756,1.9951736197937324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.624
-0.587065297325581,1.090771256700463,-0.6814722180860611,-1.3532755982511513,-0.7649313963533334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.698
0.2863194578450141,-0.43568062290513326,1.125422726460981,1.0134620437445652,1.0588174831618198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.638
1.6671754774878202,0.21869246755661856,2.2296363036841735,0.8227175466165965,0.38818403395247675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.564
-0.33600056648143434,0.42685260868111186,-0.4715803810932228,0.917253196508967,0.05919404000072373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.45
-0.3974312984964915,-0.9079345231232113,-0.2160598838845502,-1.1683872918244798,-0.515713223677507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.81
-0.23450631358699212,-0.8684962984773399,-0.09742536732338077,1.1632132059634528,-0.2989539300036094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06
-0.6858886488280642,1.0468951851199182,-0.9004897871220662,-1.1491455223773601,-1.243562324008894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55
-0.20779729966740204,0.1450911948098649,-0.1613054916255489,0.46799970985230394,1.35644889909476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.754
-0.6805468460441462,-0.6858747104674767,-0.8913640550788993,-0.8914731315202797,-1.1505868909355725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76
