,name,language,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,pr_points1,pr_points2,pr_points3
0,OAuthSwift/OAuthSwift,Swift,177,4034,98,2900,16770.879,15179.1,8973.75,2969.25,4207.2,3231.5
0,uuidjs/uuid,JavaScript,149,2678,59,3905,9687.969000000001,8776.1,7895.049999999999,17833.0,25321.1,18397.9
0,andreamazz/AMPopTip,Swift,47,4452,35,2888,1660.005,1539.5,1531.75,6067.0,8752.9,6493.7
0,devxoul/URLNavigator,Swift,49,310,12,2709,1743.921,1599.3,1750.85,3573.0,5038.0,3701.6
0,marcuswestin/store.js,JavaScript,55,621,42,2794,8341.317,7553.8,7411.0,1493.5,2124.3,1600.1000000000001
0,austinzheng/swift-2048,Swift,9,87,7,1103,503.49600000000004,457.6,466.2,257.0,352.8,262.40000000000003
0,dcloudio/mui,JavaScript,13,8091,11,1262,363.636,379.40000000000003,411.5,3967.25,6301.1,4729.4
0,saoudrizwan/Disk,Swift,9,453,9,736,912.087,841.9,927.95,58.5,81.8,65.6
0,pomber/git-history,JavaScript,53,33137,17,135,1847.8170000000002,1690.4999999999998,1704.05,4960.5,7243.2,5356.6
0,hyperion-project/hyperion.ng,C++,752,37569,118,2818,3234.096,3145.8,2924.9,138286.0,195818.7,144758.3
0,RxSwiftCommunity/RxDataSources,Swift,61,2108,47,1827,8435.223,7637.0,8211.6,4823.5,6819.4,5058.0
0,pandao/editor.md,JavaScript,19,16106,19,1553,4672.9890000000005,4215.9,4447.15,518.75,717.3000000000001,519.8000000000001
0,sharkdp/dbg-macro,C++,55,180,13,1596,2945.7180000000003,2677.6,2992.8,824.25,1175.6000000000001,894.7
0,davidshimjs/qrcodejs,JavaScript,16,130,14,1064,997.0020000000001,902.3,799.05,100.5,140.20000000000002,107.6
0,teodorpatras/EasyTipView,Swift,16,16676,19,2134,575.7570000000001,527.7,465.84999999999997,323.75,456.8,348.9
0,breach/thrust,C++,90,3463,12,1555,2764.5660000000003,2493.1,2639.6499999999996,22555.75,31902.2,23607.899999999998
0,tiann/FreeReflection,C++,6,214,4,1839,2803.1940000000004,2528.0,2837.2,60.25,76.8,61.9
0,IcaliaLabs/Presentr,Swift,24,1618,23,905,1565.4330000000002,1444.4,1310.8999999999999,159.75,216.8,174.1
0,BeauNouvelle/FaceAware,Swift,13,2083,7,1470,522.477,474.6,446.2,175.0,236.8,180.0
0,p-ranav/indicators,C++,45,35412,23,1448,1451.88,1348.3,1245.25,2465.75,3489.4,2581.5
0,ggerganov/imtui,C++,8,429,5,992,4106.223,3718.2000000000003,4298.8,64.75,87.3,69.4
0,krzysztofzablocki/LifetimeTracker,Swift,38,3806,25,2023,2600.0640000000003,2351.7999999999997,2494.5,3851.25,5536.5,4131.2
0,marmelroy/Localize-Swift,Swift,19,311,18,1879,1005.3270000000001,928.0,884.6999999999999,308.25,445.6,351.5
0,Esqarrouth/EZSwiftExtensions,Swift,278,1364,46,2945,3216.4470000000006,2976.1,2350.0499999999997,4939.75,6975.900000000001,5350.4
0,exyte/PopupView,Swift,26,22361,20,1405,346.98600000000005,331.3,325.54999999999995,882.75,1259.9,949.2
0,Cuberto/liquid-swipe,Swift,1,5651,4,139,32.301,30.000000000000004,31.9,1.0,1.0,1.0
0,aahung/Unshaky,Swift,22,18115,19,1692,550.782,529.4,491.9,293.75,427.5,338.0
0,icanzilb/EasyAnimation,Swift,16,327,14,1223,1592.739,1444.8,1542.6999999999998,795.25,1211.8000000000002,914.5
0,AliSoftware/Reusable,Swift,40,2772,29,2062,2076.921,1896.3,1976.75,2036.25,2831.4,2134.1
0,yannickl/DynamicColor,Swift,22,483,11,1853,922.4100000000001,858.1,834.75,487.75,657.9,515.2
0,pinojs/pino,JavaScript,711,3021,284,2921,26274.033000000003,23808.5,21889.05,10883.5,15299.7,11710.3
0,ReactiveCocoa/ReactiveSwift,Swift,459,17696,218,2698,24247.395,22621.7,24160.05,21534.25,28333.4,20459.3
0,systemjs/systemjs,JavaScript,299,11097,113,2945,39627.0,35922.6,31272.3,27639.75,35005.0,24834.3
0,khoren93/SwiftHub,Swift,6,13137,7,1460,1042.29,991.6999999999999,1004.55,99.5,144.5,112.7
0,Ramotion/paper-switch,Swift,7,3691,14,1065,1764.9,1601.0000000000002,1820.3,272.25,377.90000000000003,280.2
0,ApplikeySolutions/VegaScroll,Swift,3,38,5,61,1638.693,1478.2,1676.3999999999999,123.5,192.9,147.5
0,AugustRush/Stellar,Swift,3,14106,3,1161,405.594,378.59999999999997,390.1,46.5,63.1,50.900000000000006
0,surmon-china/vue-awesome-swiper,JavaScript,27,1196,19,1369,1777.221,1622.5,1742.0499999999997,8929.25,12880.900000000001,9437.6
0,matthewpalmer/Locksmith,Swift,34,716,25,1105,1200.132,1104.3,1068.6499999999999,5263.25,7172.3,5129.4
0,Yalantis/GuillotineMenu,Swift,13,987,13,1826,448.55100000000004,411.4,426.59999999999997,474.75,653.8000000000001,482.3
0,delba/Permission,Swift,15,1451,15,496,1248.084,1151.3,1142.35,113.75,159.20000000000002,128.1
0,kmikiy/SpotMenu,Swift,27,30735,13,1816,381.285,380.1,387.05,2586.5,3801.1,2842.9
0,newsboat/newsboat,C++,1385,16977,188,2357,9336.321,9166.8,9022.1,105302.75,148874.4,109296.9
0,fancymax/12306ForMac,Swift,3,23636,3,721,266.067,283.2,322.1,6781.0,9790.800000000001,7178.400000000001
0,Kobzol/hardware-effects,C++,6,106,7,761,910.755,826.8,795.9,9.25,10.5,9.200000000000001
0,analogcode/Swift-Radio-Pro,Swift,47,11931,18,2851,2411.253,2204.4,1486.1,5927.75,7848.3,5665.6
0,ariok/BWWalkthrough,Swift,14,499,9,1991,1306.692,1185.8999999999999,878.8499999999999,135.25,186.4,143.1
0,WeTransfer/WeScan,Swift,67,17459,44,2190,2373.291,2209.4,2212.0,4088.25,5776.3,4419.0
0,andreasfertig/cppinsights,C++,261,2612,16,1116,1284.7140000000002,1229.1,1273.6499999999999,17072.75,24391.3,18610.2
0,banach-space/llvm-tutor,C++,8,574,29,678,1588.0770000000002,1457.5,1372.75,42.0,58.00000000000001,45.6
0,Errichto/youtube,C++,3,1216,3,638,1541.79,1396.3000000000002,1608.2499999999998,51.25,80.3,60.99999999999999
0,nixzhu/MonkeyKing,Swift,57,3150,22,2453,2854.809,2613.1,2815.95,2391.0,3418.3,2552.7
0,steve228uk/YouTube-Music,Swift,29,22600,13,1523,978.354,893.2,889.4,3841.5,4841.9,3479.7000000000003
0,Hopson97/MineCraft-One-Week-Challenge,C++,42,12373,26,2053,1412.2530000000002,1306.5,1243.05,1730.75,2451.8,1918.3
0,marcj/TypeRunner,C++,1,1894,2,77,385.61400000000003,353.3,380.15,26.0,34.4,24.400000000000002
0,Yalantis/Side-Menu.iOS,Swift,13,201,10,1906,292.70700000000005,268.5,296.25,189.0,259.0,202.6
0,ivanvorobei/SPStorkController,Swift,10,18363,7,913,867.1320000000001,823.1,913.25,47.0,63.300000000000004,51.699999999999996
0,PhamBaTho/BTNavigationDropdownMenu,Swift,26,2897,22,1959,924.408,846.4,727.8,330.0,485.2,371.59999999999997
