pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,language_C++,language_Go,language_Java,language_JavaScript,language_Python,language_Swift,language_TypeScript,pr_points1,pr_points2,pr_points3
-0.09718984574836471,-0.2109658860341544,-0.01741364740197085,1.2275281200948314,1.006128154371777,0.9643185205645902,0.5677865219545505,0,0,0,0,1,0,0,6.324,5.407,5.177
-0.31817102532783453,-0.19363295930506047,-0.7476819114191408,-0.298334860818009,-0.8575851485164354,-0.8625827708435168,-0.8804670000801204,0,0,0,0,1,0,0,2.207,2.085,2.042
-0.3262067045852698,-0.04487552626996568,-0.7922104641031146,-0.7137530545743843,-1.0428139460355126,-1.0494377396505075,-1.107482158503795,0,0,0,0,1,0,0,2.129,2.073,1.755
0.5665572609157883,-0.178788260049424,0.8553459852039151,2.5572213984004946,0.6540203280598111,0.6885385967229473,0.7406276084816665,0,0,1,0,0,0,0,17.398,13.833,12.147
-0.2474570478624042,-0.2011776036669239,0.7395717482255834,1.0162684403640252,-0.2537738908093868,-0.2723762127443276,-0.33717845048891665,0,0,0,0,1,0,0,7.933,5.926,8.425
1.1877152675155345,-0.1277960595962063,3.4112849092640096,-1.5721064591949292,0.5996634659841192,0.626628817901354,0.8252423493486728,1,0,0,0,0,0,0,26.499,17.511,31.515
-0.2635284063772747,-0.23722632834854554,-0.35583064780017154,0.7837052635175072,-0.48851244168403063,-0.5005043674323804,-0.5146630288928807,0,0,0,0,1,0,0,4.233,3.403,4.016
-0.32459956873378276,-0.2334493025239967,-0.6230019639040142,-1.277408082427586,-0.6204230432817288,-0.6329537730325162,-0.7390984696071956,0,0,0,0,1,0,0,2.251,2.104,1.804
-0.15263603262466804,-0.19768279645940237,0.7751945903727624,-0.520246289106671,-0.023536226603430774,-0.019108935746900486,0.26286388870820554,0,0,0,1,0,0,0,5.585,4.845,5.124
-0.32459956873378276,-0.2354483510612735,-0.7922104641031146,-0.7039889517296832,-0.9503726583016927,-0.9586367307121706,-0.9877832567894939,0,0,0,0,1,0,0,2.627,2.237,2.652
-0.32540313665952625,-0.11026087619157615,-0.7922104641031146,-1.2756327910012768,-0.9486415480445052,-0.9477556180707996,-0.9779803294939261,0,0,0,0,1,0,0,1.783,1.536,2.023
-0.3149567536248604,-0.23921596959858807,-0.7654933324927302,-1.335992699495793,-0.9659526506163817,-0.972519529599437,-0.9846875955382619,0,0,0,0,1,0,0,1.899,1.878,1.842
-0.32459956873378276,-0.049376913211551264,-0.8189275957134988,-1.7656132246626426,-0.9739157577994447,-0.9800237452141753,-1.0584675220259563,0,0,0,0,1,0,0,1.444,1.409,1.288
-0.3077246422931687,-0.21294141635334557,-0.810021885176704,-1.3191274309458545,-0.9271757808553784,-0.9218660741999515,-0.9594063619865345,0,0,0,0,1,0,0,5.489,4.767,7.238
1.4456605716792064,-0.1761165904748988,2.6542995136364556,1.2062246229791198,1.3862799668501822,1.3838041734284765,2.242539258871024,0,0,0,0,0,1,0,9.103,6.588,10.947
-0.33022454421398745,-0.1737224358737838,-0.8367390167870883,-1.4300831450901856,-1.0746663747677652,-1.0805802344516724,-1.1497895289372981,0,0,0,0,1,0,0,1.0,1.0,1.0
-0.3278138404367569,-0.2134635207948461,-0.5962848322936299,-1.8162090303124576,-0.3919164893329604,-0.38568986852688014,-0.3309871279864528,0,0,0,0,1,0,0,1.691,1.757,1.721
-0.10843979670877409,-0.2161210794385199,0.009303484208413417,2.661963592552743,1.0684481236305319,1.01684802986776,0.471305079624489,0,0,1,0,0,0,0,8.749,7.839,9.714
-0.09799341367410824,-0.2202367676035015,-0.22224498974825022,2.677941215389527,-0.1990708066822574,-0.18682815473630773,-0.32066825714901304,0,0,1,0,0,0,0,7.12,5.774,6.782
-0.317367457402091,-0.2234070234014416,-0.7833047535663198,-1.4141055222534018,-0.9448331054786923,-0.9522581474396428,-1.0022296759619096,0,0,1,0,0,0,0,2.837,2.895,2.929
-0.32459956873378276,-0.22383975861421682,-0.6942476481983723,-1.055496654138924,-0.8136149479838692,-0.8104284723210835,-0.8985250240456399,0,0,1,0,0,0,0,1.99,1.848,1.452
-0.3221888649565522,-0.19157746704437825,-0.7654933324927302,-1.0537213627126147,-0.9074411239234392,-0.9001038489172095,-0.8825307742476083,0,0,1,0,0,0,0,2.519,2.652,2.756
0.17120184144997316,-0.06595725696190569,-0.05303648954914987,-0.798079397324076,-0.17345037487588041,-0.03261652385342994,0.3727598631269391,1,0,0,0,0,0,0,12.397,10.44,11.762
0.32066547563826914,-0.10240579135098271,0.5792689585632778,1.476068919778133,-0.8392353797902463,-0.8325659083845625,-0.8170059444298657,0,0,0,1,0,0,0,8.954,8.797,9.004
-0.21852860253563725,-0.22671838850789539,0.5881746691000725,-0.14299686101594553,2.6531064530600967,2.643386764362347,1.945355778752759,0,0,1,0,0,0,0,5.001,4.393,3.9
1.722891506060723,-0.19118236098054,2.965999382424272,0.5227374238500407,3.3389723369578395,3.461346266368852,4.390412223684112,0,1,0,0,0,0,0,13.343,12.017,7.266
-0.08272562308498124,-0.1975181689328031,0.5169289848057145,-0.034704084011078426,1.3021480083508632,1.2434753414328652,1.3669830683142603,0,0,0,0,1,0,0,6.992,5.919,6.538
0.11414851872218278,-0.07935323398346865,1.2828200909700633,1.2186516629632849,-0.274200991844201,-0.27012494805990594,-0.2659782417105823,0,0,0,0,0,1,0,18.562,12.36,20.595
-0.24906418371389125,-0.21042026337456826,-0.44488775316811907,-0.4288187806517423,-0.08862597227368606,-0.11441247405408043,-0.3428538294495086,0,0,0,0,1,0,0,5.649,5.204,5.004
-0.32540313665952625,-0.23768728542302348,-0.8011161746399093,-0.19536795809206978,-0.8406202679959965,-0.8509512366406718,-0.987267313247622,0,0,0,0,1,0,0,2.083,1.976,1.81
-0.18156447795143502,-0.14376963331995202,0.8464402746671204,0.09311689868319092,-0.1609863810241294,-0.15606087071587962,0.04823137528945848,0,0,1,0,0,0,0,3.055,2.611,3.33
-0.2996889630357334,-0.23852453398687115,-0.5784734112200404,-0.5646285747644034,-0.2679689949183254,-0.28063084992053994,-0.37690610321305973,0,0,0,0,1,0,0,3.183,3.123,2.464
-0.09799341367410824,-0.22518500068871367,0.24085195816507704,1.539091765412113,0.05436373497001286,0.12009426390650013,0.7948016803782255,1,0,0,0,0,0,0,7.431,7.703,8.496
-0.14299321751574573,-0.2222781489333324,0.32100335299622984,0.7881434920832805,0.15926901655558376,0.1459838077773482,-0.044122518705627556,0,0,0,1,0,0,0,10.232,10.526,11.176
-0.24584991201091713,-0.05394885480739368,-0.2044335686746607,0.28484837272459496,0.21951165350571375,0.188382626000621,-0.12615754186327358,1,0,0,0,0,0,0,3.551,3.427,3.418
-0.10602909293154351,-0.22287551167270686,0.2942862213858456,-0.9596309171182219,0.09868015755401646,0.14410775387366362,0.45582677336832916,0,0,0,0,1,0,0,12.031,8.726,14.249
-0.3278138404367569,-0.2389666764868806,-0.8011161746399093,-0.7102024717217658,-0.9254446705981909,-0.9226164957614255,-0.9702411763658463,0,0,0,0,1,0,0,1.026,1.036,1.026
-0.32540313665952625,-0.23613037938575615,-0.8011161746399093,-0.07109755825041901,-0.9244060044438782,-0.9338728191835333,-0.9263859753067273,0,0,0,0,1,0,0,2.413,2.435,1.87
2.285389054081192,-0.01635263137573894,1.5410856965371111,-0.5388868490829186,0.7097620783412529,0.8119829435853968,1.4356035593832348,0,0,0,0,0,0,1,27.818,29.023,27.51
0.15593405086084616,-0.17340729175143663,1.256102959359679,0.03630757304129344,3.696619716092805,3.675216411388902,3.0763040225361578,0,0,0,0,0,1,0,9.241,7.153,9.187
-0.22977855349604662,-0.06597607153637418,-0.18662214760107118,1.8169248736295178,-0.7641051946283028,-0.7616510708252828,-0.7829536706663145,0,0,0,0,1,0,0,9.775,9.259,11.127
-0.3221888649565522,-0.23839283196559174,-0.7833047535663198,-0.6267637746852288,-0.6965918945979849,-0.6982404488807419,-0.7370346954397076,0,0,0,0,1,0,0,1.62,1.729,1.604
-0.2145107629069196,-0.09938134850517337,-0.23115070028504497,-0.5397744947960733,-0.14436772255512806,-0.06488465099680593,0.4238382737722658,0,0,0,0,0,1,0,5.286,4.15,6.182
0.34236180963334434,-0.22505800231105139,2.5919595398788924,1.246168680071079,-0.18418325847044367,-0.1418028610478764,0.2865972916343169,0,1,0,0,0,0,0,13.102,12.642,14.004
0.11013067909346515,-0.15883540382559322,1.3718771963380108,1.0038414003798601,1.7266162434132724,1.7488842630855088,1.8937614245655603,0,0,1,0,0,0,0,8.505,6.386,8.642
-0.11326120426323524,-0.07661100975468663,3.0995850404761933,-1.6697474876419405,1.4319812776399363,1.439710579758279,1.1311968696787618,0,0,0,0,0,0,1,11.862,8.815,13.482
-0.23781423275348187,-0.10690247464895117,-0.3113020951161978,0.05849871587015964,-0.311592973399454,-0.29338801646559565,0.1245910194865128,0,0,1,0,0,0,0,3.92,3.45,3.138
0.5014682589305626,-0.06909458725452595,0.009303484208413417,-0.39153766069924706,-0.4805493345009676,-0.41833320645099287,-0.24018106461698302,1,0,0,0,0,0,0,15.633,11.392,14.716
-0.2667426780802488,-0.2170618081619443,-0.5517562796096561,-0.6098985061352905,-0.6321945930306047,-0.622823081952619,-0.4176656430209469,0,0,1,0,0,0,0,3.244,2.767,3.173
-0.3189745932535781,-0.2295640928962541,-0.738776200882346,-1.5747693963343932,-1.057355272195889,-1.061069273853352,-1.1198648035087226,0,0,1,0,0,0,0,2.83,2.97,2.738
-0.31576032155060396,-0.16339323449058427,2.13776830250236,-0.1261315924660072,0.819860690698387,0.7962240907944459,1.2364493522206472,0,0,0,0,0,1,0,1.811,2.087,1.763
-0.2932604196297852,-0.22134682749714227,-0.4983220163888876,-0.19625560380522442,-0.31436274981095425,-0.3327851484429732,-0.5507790768239199,0,0,1,0,0,0,0,6.828,7.841,7.243
0.01289896007849843,-0.21396681066187812,1.2204801172125,1.4565407140887308,0.4140884464136045,0.3763632271498225,0.1648346157525278,0,1,0,0,0,0,0,8.126,7.059,7.983
-0.22013573838712427,-0.22754622978450884,0.06273774742918195,2.2563095016410686,0.4552888705346702,0.44952932939352375,0.2520290743288938,0,0,1,0,0,0,0,4.31,3.71,3.466
-0.3237960008080392,-0.034339364567612794,-0.7298704903455513,-1.7736020360810345,-0.6072666053271026,-0.5879284793440848,-0.5925705037155509,0,0,1,0,0,0,0,3.072,3.091,3.341
0.25798717743027405,-0.2077532974436602,1.469840012242753,2.622019535460784,0.7921629265833847,0.8018522525055001,0.597195303841254,0,0,0,1,0,0,0,7.794,6.27,6.024
-0.3085282102189122,-0.2114409540394837,-0.5784734112200404,1.6970927023536404,0.05505617907288784,0.022914671695635422,-0.04567034933124335,0,0,1,0,0,0,0,4.017,4.253,4.346
0.4452185041285157,-0.2247569691195556,-0.19552785813786594,-1.5792076249001665,0.11806859243451803,0.12046947468723686,-0.05702110725242721,1,0,0,0,0,0,0,12.977,9.561,14.897
-0.24022493653071245,-0.2244794541461454,0.00039777367161866165,0.7331094578676923,0.41304978025929184,0.38461786432603506,0.34077136353087567,0,0,1,0,0,0,0,10.382,9.856,11.002
-0.3278138404367569,-0.13364268861228873,-0.810021885176704,-1.6892756933313429,-0.9877646398569458,-0.993156122539968,-1.0641429009865482,0,0,1,0,0,0,0,1.452,1.556,1.375
-0.27317122148619705,-0.23750854696557286,-0.7209647798087565,-0.2512896380208126,-0.6730487951002331,-0.6847328607742124,-0.6854403412525089,0,0,1,0,0,0,0,4.183,4.361,4.662
0.26762999253919634,-0.16099437624585214,1.184857275065321,-0.22909849519194642,0.07375216985051444,0.07732023490249029,0.3361278716540278,0,0,0,0,0,1,0,12.139,11.631,14.628
-0.13736824203554104,-0.22564125411957447,0.570363248026483,1.7441379251508367,-0.7159803294784864,-0.6843576499934755,-0.5373645447352483,0,0,0,1,0,0,0,4.242,3.573,4.303
-0.3053139385159381,-0.23635145063576088,-0.5606619901464509,0.2688707498878113,-0.2579285554266371,-0.2821316930434877,-0.4285004574002586,0,0,0,1,0,0,0,3.249,3.255,3.155
-0.18879658928312676,-0.10411791762761505,-0.6140962533672194,0.16767913858818137,-0.7253283248672997,-0.7124984585487452,-0.5502631332820479,0,0,1,0,0,0,0,7.255,6.443,6.551
-0.32540313665952625,-0.20395275340102575,-0.8011161746399093,-1.5960728934501047,-0.9798015326738828,-0.9879031716096509,-1.071366110572756,0,0,0,1,0,0,0,1.908,1.597,1.834
-0.3278138404367569,-0.23800713318898775,-0.7922104641031146,-1.366172653743051,-0.9233673382895656,-0.9327471868413225,-1.0140963774249654,0,0,1,0,0,0,0,1.545,1.377,1.759
-0.3237960008080392,-0.210255635847969,-0.8011161746399093,-1.1753288254148015,-0.8201931669611824,-0.8228104280854024,-0.9165830480111595,0,0,1,0,0,0,0,1.575,1.604,1.54
0.36164743985118897,-0.19433850584762874,0.6772317744680201,-0.21578380949462667,0.2665978525012176,0.3035723356868583,0.5744937879988863,0,1,0,0,0,0,0,9.621,8.015,5.976
-0.2530820233426089,-0.011192734327756299,1.0512716170133998,-0.32940246077842167,2.6174455817620315,2.749946626091635,3.1072606350484766,1,0,0,0,0,0,0,7.62,5.937,9.141
-0.17352879869399973,-0.23449821505061488,0.3031919319226403,0.8236493206094665,1.7169220259730213,1.7395039935670853,1.8081147966148101,0,0,0,0,0,1,0,8.869,7.16,9.629
-0.23942136860496893,-0.23655841095491423,-0.45379346370491386,0.4055681897136271,0.10248860011982931,0.1152165237569201,0.20249849430918293,0,0,1,0,0,0,0,4.682,4.751,4.65
-0.2265642817930725,-0.20836947475750314,-0.3825477794105558,-0.22288497519986386,0.3213009366283468,0.29194080148401363,0.21436519577223873,0,1,0,0,0,0,0,7.574,6.804,7.726
-0.17031452699102564,-0.15819570829366467,0.06273774742918195,0.2067355499669859,-0.5757603986462877,-0.592806219493665,-0.7292955423116279,0,1,0,0,0,0,0,11.457,9.731,13.235
0.10932711116772162,-0.2172170284013093,-0.5072277269256824,0.21738729852484168,-0.10593707484556239,-0.09377588111354945,-0.18136350084357644,0,0,1,0,0,0,0,15.887,11.063,20.992
0.8510203066289967,-0.10298433951588869,2.9036594086667087,0.9212903490564778,2.4567985498950184,2.430267040903771,1.6946072174029727,0,0,0,0,0,0,1,10.05,7.231,11.483
-0.32701027251101333,-0.2347616190931737,-0.8189275957134988,-1.8597036702570353,-0.821231833115495,-0.7886662470383418,-0.6859562847943808,0,0,1,0,0,0,0,1.434,1.318,1.395
-0.3229924328822957,-0.23185476733779242,-0.7298704903455513,-0.7643488602241993,-0.8551615941563726,-0.8659596678701491,-0.9908789180407258,0,0,1,0,0,0,0,1.653,1.728,1.767
-0.3229924328822957,-0.2379318748911138,-0.7565876219559355,-0.2912336951127718,-0.8219242772183699,-0.8336915407267732,-0.9274178623904713,0,0,1,0,0,0,0,1.662,1.717,1.692
0.10370213568751693,-0.20956420023625208,0.6772317744680201,0.9816502575509939,0.31922360431972185,0.2844365858692749,0.08228364905300961,0,0,0,0,0,1,0,5.429,3.973,5.519
-0.28924258000106756,-0.156779911564911,-0.7654933324927302,-0.44479640348852595,-0.6318483709791672,-0.6453357287968349,-0.7045302523017724,0,0,1,0,0,0,0,5.609,5.157,6.534
-0.32701027251101333,-0.23755558340174407,-0.810021885176704,-0.08973811822666662,-1.0151161819205103,-1.0224225634374484,-1.0579515784840843,0,0,1,0,0,0,0,1.999,2.085,1.685
-0.2739747894119406,-0.0921236264039544,-0.19552785813786594,-0.9427656485682836,-0.5986110540411645,-0.6048129644772466,-0.7029824216761563,0,0,0,0,0,1,0,3.663,3.328,2.916
-0.22093930631286782,-0.23163839973140482,-0.1688107265274817,0.9496950118774266,-0.2728161036384509,-0.2795052175783293,-0.3820655386317797,0,0,1,0,0,0,0,4.708,4.428,4.692
-0.3221888649565522,-0.23820468622090687,-0.774399043029525,-0.7652365059373539,-0.6650856879171699,-0.6779790667209478,-0.7736666869126188,0,0,1,0,0,0,0,1.246,1.248,1.246
-0.15826100810487273,-0.1472362186657708,-0.3914534899473506,0.7206824178835273,-0.2648529964553877,-0.28100606070127704,0.05132703654069029,0,0,0,0,0,1,0,5.15,4.787,5.012
-0.26111770260004413,-0.13028899071328087,-0.5695677006832457,-0.051569352561016746,-0.7509487566736767,-0.7631519139482306,-0.7736666869126188,0,0,1,0,0,0,0,5.086,4.776,5.099
-0.22576071386732896,-0.2381858716464384,-0.07975362115953413,0.721570063596682,0.57854392084643,0.6123708082333507,0.3665685406244752,0,0,1,0,0,0,0,5.381,4.529,5.616
-0.32459956873378276,-0.10900500334580462,-0.8278333062502935,-1.7665008703757972,-0.9773779783138199,-0.9762716374068062,-0.980560047203286,0,0,1,0,0,0,0,1.609,1.453,1.582
2.4420847996011794,-0.049960165020074374,1.7548227494201853,0.1605779728829442,3.5217775801168543,3.737876611771969,4.763439404457559,0,0,0,0,1,0,0,21.866,25.24,23.296
0.7055745120694183,-0.20113527087436978,1.8171627231777485,1.526664725427948,2.0946502840913643,2.100456764636011,2.5355951906543144,0,0,0,1,0,0,0,11.542,9.449,11.241
-0.24343920823368656,-0.23560827494425562,-0.3914534899473506,-0.18382856382105933,-0.8350807151729961,-0.8415709671222487,-0.8773713388288884,0,0,0,0,1,0,0,8.972,8.564,10.976
-0.016833053174012055,-0.15221737725630283,0.9176859589614784,2.271399478764698,1.70030336750402,1.65583198946275,0.9960196617083007,0,0,0,0,0,0,1,8.43,5.21,9.901
-0.21852860253563725,-0.1907496257677648,-0.24896212135863446,-0.7732253173557458,0.9445006292158971,0.9196684376568958,0.42487016085600965,0,0,0,1,0,0,0,8.691,8.362,9.914
-0.2795997648921453,-0.1759425556610653,-0.44488775316811907,0.02920640733605625,-0.7544109771880521,-0.7654031786326521,-0.7287795987697557,0,0,1,0,0,0,0,3.705,3.512,4.022
-0.3117424819218863,-0.23794128217834806,-0.6497190955143984,0.3026012869876879,-0.5622577386402241,-0.5736704696760815,-0.7617999854495631,0,0,1,0,0,0,0,2.319,2.369,2.027
-0.302099666812964,-0.23764024898685226,-0.7476819114191408,-0.5956961747248162,-0.42723113857958817,-0.44309711797963025,-0.631782212897822,0,0,1,0,0,0,0,5.308,4.889,5.566
-0.2940639875555287,-0.23897608377411486,-0.6140962533672194,1.4920465426149165,-0.6207692653331663,-0.5999352243276664,-0.39496412717857937,0,0,1,0,0,0,0,5.205,4.701,5.969
-0.09638627782262119,-0.2330636037473927,0.08945487903956621,1.1955728744212641,-0.35937161649783284,-0.359425113875295,-0.26288258045935053,0,0,0,0,1,0,0,6.835,5.08,6.476
-0.2972782592585028,-0.23682181499747307,-0.6230019639040142,0.5555803152367627,-0.5747217324919751,-0.5845515823174524,-0.46461650533129795,0,0,1,0,0,0,0,3.034,2.886,3.023
0.40986151539580057,-0.15935280462347662,0.9533088011086575,1.7672167136928576,3.944860926973513,3.8943395073392684,3.7769553523983173,0,0,0,0,0,1,0,8.247,7.372,10.379
0.1872731999648437,-0.21988399433221736,2.378222486995818,1.460978942654504,-0.26831521696976307,-0.2858838008508571,0.05390675425005041,0,1,0,0,0,0,0,7.781,6.568,9.273
-0.24986775163963476,-0.17522289818764566,-0.5161334374624771,-0.48740339771994906,-0.6225003755903539,-0.6385819347435702,-0.6276546645628461,0,0,0,0,1,0,0,10.542,8.269,10.358
-0.27156408563470996,-0.1942209147572007,-0.37364206887376106,-0.048018769708398155,-0.7159803294784864,-0.6554664198767319,-0.44088310240518636,0,0,1,0,0,0,0,2.764,2.677,2.532
-0.2667426780802488,-0.0853550832389161,-0.5695677006832457,1.261258657194708,-0.6965918945979849,-0.6678483756410506,-0.6199155114347662,0,0,0,0,1,0,0,6.334,5.273,5.911
-0.3061175064416816,-0.23721221741769416,-0.6942476481983723,-0.1793903352552861,-0.8690104762138737,-0.8738390942656247,-0.8856264354988402,0,0,1,0,0,0,0,4.461,3.483,4.198
-0.32459956873378276,-0.04789056182854077,-0.774399043029525,-0.6924495574586728,-0.7502563125708017,-0.7624014923867566,-0.9016206852968718,0,0,1,0,0,0,0,2.535,2.156,2.942
-0.29084971585255465,-0.2266760557153413,-0.6140962533672194,0.504096863873793,-0.7388309848733632,-0.750019536622438,-0.6255908903953582,0,0,0,0,1,0,0,4.777,4.821,3.711
-0.3205817291050651,-0.2380588732687761,-0.738776200882346,-1.6448934076736104,-0.517595094004783,-0.5293955975491239,-0.4661643359569137,0,0,0,0,1,0,0,2.418,2.239,2.617
-0.29808182718424636,-0.22245218374716588,-0.3825477794105558,1.0269201889218809,-0.21742057540844636,-0.23297908076695006,0.19063179284612713,0,0,1,0,0,0,0,1.199,1.164,1.253
-0.3237960008080392,-0.23905604571560593,-0.7833047535663198,0.1037686472410467,-1.0459299444984504,-1.0501881612119812,-1.1110937632968991,0,0,1,0,0,0,0,2.841,2.644,2.468
-0.31817102532783453,-0.23345400616761383,-0.7476819114191408,-0.7457083002479518,-0.6727025730487954,-0.6869841254586341,-0.7850174448338025,0,0,1,0,0,0,0,1.434,1.341,1.237
-0.32138529703080865,-0.12812061100578773,-0.810021885176704,-1.5508029620792176,-0.8942846859688133,-0.903105535163105,-0.9955224099175738,0,0,1,0,0,0,0,3.013,3.009,2.967
