pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,language_C++,language_Go,language_Java,language_JavaScript,language_Python,language_Swift,language_TypeScript,pr_points1,pr_points2,pr_points3
-0.4413510040495374,-0.15589905385269662,-0.6074499046098073,-1.3901390879982263,-0.7604758216523837,-0.7491589542490106,-0.7140047896960555,0,0,1,0,0,0,0,2.271,2.389,2.377
-0.4002841595849778,-0.3768119397798358,-0.6523292069150097,-1.4664766193295262,-0.328625601895944,-0.3532982825348306,-0.621405395259644,0,0,1,0,0,0,0,3.39,3.318,2.749
-0.36204951129038787,-0.1510376778536014,-0.3202223698565116,-0.1554239010001106,0.08635546865125962,0.05961484888396032,-0.026674760754358217,0,0,1,0,0,0,0,4.006,3.668,3.544
-0.4838339465990818,-0.38683370498431985,-0.7600395324474957,-0.7829894202004469,-0.6866264351141731,-0.7032797174247006,-0.8501479469924461,0,0,1,0,0,0,0,3.281,2.569,3.257
-0.4625924753243096,-0.2961169564297748,-0.5535947418435644,-0.7510341745268796,-0.7949638600357105,-0.8039704318709741,-0.8710930481149678,0,0,1,0,0,0,0,4.867,4.833,5.186
-0.4838339465990818,-0.023648406385246703,-0.454860276772119,-0.4660999006042375,-0.7758454909319097,-0.780827807986145,-0.9190463059481094,0,0,1,0,0,0,0,1.361,1.285,1.307
-0.49091443702400583,-0.07570564104222484,2.3366323266114737,-1.3058127452485349,0.12609168678857086,0.09899791058270438,-0.19478675660617678,0,0,0,0,0,0,1,1.722,1.806,1.517
-0.14538650428771155,0.08254950978546467,1.663442792033437,0.06826281871486077,2.042427036957772,1.9946630144119422,1.8975186081594067,0,0,1,0,0,0,0,5.298,5.239,6.151
-0.48100175042911214,-0.3044314526821957,-0.7869671138306171,-1.5064206764214854,-0.8159565790516485,-0.8299551323732381,-0.9317236039959516,0,0,1,0,0,0,0,1.823,1.737,1.761
-0.308237784060965,-0.32342361407548637,-0.2304637652461067,-0.37378474643615406,-0.5171852030569589,-0.5205747920181559,-0.21848779208692481,0,0,1,0,0,0,0,3.114,3.516,2.799
-0.466840769579264,-0.37368676949470314,-0.7420878115254147,-0.006299421190129684,-1.0240094192988916,-1.0244343751948712,-1.0110945135128757,0,0,1,0,0,0,0,1.833,1.862,1.921
-0.2416811740666788,-0.08456993577073381,0.5235085134812946,0.11974627007783037,0.4436065619046338,0.431114863877268,0.12545281581974627,0,0,0,0,0,0,1,9.954,11.16,8.734
-0.44559929830449185,-0.3377280200410781,-0.5356430209214834,1.2346292858000687,-0.5186846829866688,-0.5360032079413753,-0.7360522645618677,0,0,1,0,0,0,0,4.336,3.703,4.968
-0.4725051619192033,-0.23368106983822037,-0.7600395324474957,0.17833088714603715,-1.041253438490555,-1.0492010428610918,-1.065662013805761,0,0,0,1,0,0,0,2.543,2.192,2.835
-0.4838339465990818,0.009773553608533032,-0.7869671138306171,-1.4602630993374435,-1.083238876522431,-1.0902081483412274,-1.1648756507019162,0,0,1,0,0,0,0,1.753,1.67,1.502
-0.29124460704114724,-0.35704813140256175,-0.38305339308379505,1.0162684403640252,-0.6101529586989703,-0.6208594955190815,-0.7597533000426159,0,0,0,0,1,0,0,8.415,7.146,7.788
-0.23743287981172437,-0.05092612726905885,-0.1407051606357018,-0.1660756495579664,0.8023571350877178,0.8216973933019256,0.908689360427727,0,0,0,0,0,0,1,4.816,4.815,4.302
-0.4413510040495374,-0.3835445597150907,-0.6254016255318883,1.074853057432232,-0.38897966906676584,-0.41176385866492493,-0.6892013804720166,0,0,0,0,1,0,0,3.563,3.6,3.556
-0.1524669947126356,-0.365574830575578,-0.418956834927957,0.12063391579098502,-0.49731709398830326,-0.4893119492263694,-0.5613260262503056,0,0,1,0,0,0,0,6.696,6.785,5.885
-0.466840769579264,-0.3844223081593718,-0.7151602301422932,-0.9587432714050673,-1.0839886164872858,-1.0776218090354432,-1.094323731131317,0,0,1,0,0,0,0,2.665,2.707,2.827
-0.10715185599312162,-0.37717847209722793,-0.5266671604604429,0.6390190122732996,-0.8841829158534471,-0.8872026756672888,-0.9118808766167206,0,0,0,0,1,0,0,2.356,2.332,2.048
-0.4031163557549475,-0.10947484217879709,2.4084392102997976,-0.5069316034093513,3.269410380817871,3.267271493204517,3.2228756448176923,0,0,0,0,1,0,0,6.589,6.519,6.875
-0.4852500446840666,-0.3868433505716196,-0.7959429742916576,-1.7860290760651996,-0.9190458242192013,-0.9217136060218584,-0.9857399174171916,0,0,0,0,1,0,0,3.081,2.672,3.44
-0.34788853044053974,-0.34204924315138496,-0.12275343971362081,2.0548139247549635,-0.1456890504713411,-0.15354089742367508,0.08135786608812196,0,0,0,1,0,0,0,3.307,3.261,2.947
-0.21619140853695218,-0.0391006372395137,-0.5805223232266858,0.6115019951655055,-0.8763106462224702,-0.8214289025209328,-0.6919573148302433,0,0,0,0,1,0,0,5.913,4.361,6.357
-0.4852500446840666,-0.38484671400056264,-0.8049188347526981,0.3079271612666158,-0.9119232945530795,-0.92333764980325,-1.0166063822293288,0,0,0,0,1,0,0,2.653,2.903,2.642
-0.09723916939822792,-0.20288270958998408,1.062060141143724,-1.363509716603587,3.269410380817871,3.267271493204517,2.897371593323993,0,0,0,1,0,0,0,13.106,10.443,8.001
-0.38045878639519043,-0.3746320370500828,-0.5715464627656454,-0.8016299801766945,-0.0024887171840496055,-0.017527230732136294,0.2031701647217345,0,0,0,0,1,0,0,5.542,5.473,5.88
