pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,language_C++,language_Go,language_Java,language_JavaScript,language_Python,language_Swift,language_TypeScript,pr_points1,pr_points2,pr_points3
-0.2355803190145704,-0.2688725353244092,1.6254750481936493,1.0769127634826148,-0.053718858464663406,-0.0766010199917165,-0.152991264481812,0,0,0,0,1,0,0,7.933,5.926,8.425
-0.30948199667465176,-0.3890953551377717,-0.12485082770344133,0.8416303639021021,-0.3934236202351615,-0.40789260678335926,-0.4085113254687223,0,0,0,0,1,0,0,4.233,3.403,4.016
-0.590308371782961,-0.3764989401703748,-0.551759577922244,-1.2435823529908392,-0.5843196589292026,-0.6002378866146911,-0.7316253560771696,0,0,0,0,1,0,0,2.251,2.104,1.804
0.20043957917990973,-0.25721732197350516,1.6823962148894895,-0.47756751771535294,0.279472390174542,0.29119802784440013,0.7108745230989333,0,0,0,1,0,0,0,5.585,4.845,5.124
-0.590308371782961,-0.38316578495386633,-0.8221351197274855,-0.6634585738724756,-1.061810275400124,-1.0732002177580233,-1.0896505578088285,0,0,0,0,1,0,0,2.627,2.237,2.652
-0.5940034556659651,0.034335565428785526,-0.8221351197274855,-1.2417863041390795,-1.0593050780419344,-1.057398480888027,-1.0755375311845514,0,0,0,0,1,0,0,1.783,1.536,2.023
-0.5459673651869122,-0.39573082653404684,-0.7794442447056052,-1.3028519650989072,-1.0843570516238297,-1.093361054454225,-1.0851938125590568,0,0,0,0,1,0,0,1.899,1.878,1.842
-0.590308371782961,0.23738412749352517,-0.8648259947493658,-1.7374957872247399,-1.0958809594715013,-1.1042588040197399,-1.1914129076786153,0,0,0,0,1,0,0,1.444,1.409,1.288
-0.5127116102398755,-0.3081049560385558,-0.8505957030754058,-1.2857895010071907,-1.0282406308003846,-1.0198012448870017,-1.0487970596859213,0,0,0,0,1,0,0,5.489,4.767,7.238
-0.6161739589639895,-0.17730930473325612,-0.893286578097286,-1.3980425542421682,-1.241683445718131,-1.2502886481976347,-1.3228868925468802,0,0,0,0,1,0,0,1.0,1.0,1.0
-0.6050887073149773,-0.3098461790290677,-0.5090687029003637,-1.7886831794998896,-0.25363360764818665,-0.24115703843098643,-0.14407777398226862,0,0,0,0,1,0,0,1.691,1.757,1.721
0.4036691927451335,-0.3187091609177094,0.45859113092892223,2.7418500490638005,1.8597508837204875,1.7956323553636853,1.0109620365835605,0,0,1,0,0,0,0,8.749,7.839,9.714
0.4517052832241864,-0.3324350178248978,0.08860354740595996,2.7580144887296374,0.0254453780541252,0.047633325055149625,-0.12922195648302964,0,0,1,0,0,0,0,7.12,5.774,6.782
-0.5570526168359244,-0.343007849316835,-0.8079048280535255,-1.3818781145763313,-1.0537936438539175,-1.0639371306273357,-1.110448702307763,0,0,1,0,0,0,0,2.837,2.895,2.929
-0.590308371782961,-0.3444510251287908,-0.6656019113139247,-1.0190762465208842,-0.8638996841031524,-0.8579696638391106,-0.9611477364404114,0,0,1,0,0,0,0,1.99,1.848,1.452
-0.5792231201339488,-0.23685599367004165,-0.7794442447056052,-1.0172801976691246,-0.999681380917024,-0.9881977711470096,-0.9381212193165911,0,0,1,0,0,0,0,2.519,2.652,2.756
1.6895583840305495,0.18208853252456603,0.3589790892112016,-0.7586491630157365,0.06252229895532993,0.2715820786264739,0.8690889794658283,1,0,0,0,0,0,0,12.397,10.44,11.762
2.3768439862693063,0.06053234375450518,1.3693297980623678,1.5420894160883614,-0.9009766050043572,-0.8901180250573786,-0.8437867781964237,0,0,0,1,0,0,0,8.954,8.797,9.004
0.5219118770012637,-0.2566682876972176,1.2697177563446471,0.013651843240908386,2.197952527076072,2.124744392242225,2.300446995517502,0,0,0,0,1,0,0,6.992,5.919,6.538
-0.24297048678057853,-0.2996968882645524,-0.2671537444430422,-0.38507100184973153,0.18527696950661618,0.1527966083623652,-0.16116196410639352,0,0,0,0,1,0,0,5.649,5.204,5.004
-0.5940034556659651,-0.39063265111137685,-0.8363654114014456,-0.14889057784333898,-0.9029807628909088,-0.9168175114928891,-1.0889077669338667,0,0,0,0,1,0,0,2.083,1.976,1.81
0.06741655939176325,-0.0774164398361407,1.7962385482811702,0.14296736056760243,0.08055971993429445,0.09231409827375925,0.40187351911476304,0,0,1,0,0,0,0,3.055,2.611,3.33
-0.47576077140983486,-0.39342488257363917,-0.4806081195524435,-0.522468739009344,-0.07426147680181738,-0.08858854451378241,-0.21018616185388198,0,0,0,0,1,0,0,3.183,3.123,2.464
0.4517052832241864,-0.3489374195007404,0.8285787144518845,1.6058491503258285,0.39220627129306995,0.49335128228469527,1.4766919151847018,1,0,0,0,0,0,0,7.431,7.703,8.496
0.24478058577595854,-0.3392430428508633,0.9566513395175252,0.8461204860315011,0.5440212311993545,0.5309485182857204,0.2689139524965741,0,0,0,1,0,0,0,10.232,10.526,11.176
-0.22819015124856226,0.22213666130633983,0.11706413075388014,0.33694063655764345,0.6312020992643498,0.5925208033308775,0.15081020337762457,1,0,0,0,0,0,0,3.551,3.427,3.418
0.4147544443941457,-0.34123525293910667,0.9139604644956449,-0.9220896085258636,0.45633932366272156,0.5282240808943419,0.9886783103347019,0,0,0,0,1,0,0,12.031,8.726,14.249
-0.6050887073149773,-0.3948994317728114,-0.8363654114014456,-0.6697447448536343,-1.025735433442195,-1.0208910198435532,-1.0643956680601223,0,0,0,0,1,0,0,1.026,1.036,1.026
-0.5940034556659651,-0.3854403555270575,-0.8363654114014456,-0.02316715822016422,-1.0242323150272814,-1.0372376441918252,-1.0012584436883567,0,0,0,0,1,0,0,2.413,2.435,1.87
-0.15428847358848088,0.18202578575013315,0.14552471410180032,1.8869307956262122,-0.7922510396589323,-0.7871342916632659,-0.7947625804489351,0,0,0,0,1,0,0,9.775,9.259,11.127
-0.5792231201339488,-0.39298565515260914,-0.8079048280535255,-0.5853304488209313,-0.6945483426895411,-0.6950483078346678,-0.7286541925773218,0,0,0,0,1,0,0,1.62,1.729,1.604
-0.08408187981140358,0.07061888774458766,0.07437325573199988,-0.497324055084709,0.1046096145729138,0.22472175549476112,0.9426252760870609,0,0,0,0,0,1,0,5.286,4.15,6.182
1.4087320089222402,-0.1276609194632545,2.6358257570448154,1.0643404215202974,2.8122269193041407,2.858707825479631,3.058836478853651,0,0,1,0,0,0,0,8.505,6.386,8.642
-0.19123931241852157,0.045535864665051294,-0.053699369333640896,0.10794440795828945,-0.13739245022819332,-0.1071147187751573,0.5118065686091314,0,0,1,0,0,0,0,3.92,3.45,3.138
3.2082378599452217,0.17162550788788636,0.45859113092892223,-0.3473539759627791,-0.3818997123874899,-0.2885622490409746,-0.013346579988965997,1,0,0,0,0,0,0,15.633,11.392,14.716
-0.32426233220666806,-0.32184649963935247,-0.43791724453056324,-0.5682679847292147,-0.6013550009648911,-0.5855259247012464,-0.268866640975876,0,0,1,0,0,0,0,3.244,2.767,3.173
-0.5644427846019325,-0.3635417312499889,-0.7367533696837251,-1.5444205356605787,-1.216631472136236,-1.221954499327297,-1.279805021799087,0,0,1,0,0,0,0,2.83,2.97,2.738
-0.5496624490699162,-0.1428613255696152,3.859630841005383,-0.07884467262471304,1.5000045430844733,1.4752385181375571,2.112520904152129,0,0,0,0,0,1,0,1.811,2.087,1.763
-0.4462001003458023,-0.3361370775164367,-0.3525354944868027,-0.14978860226921878,-0.14140076600129653,-0.16432790399410874,-0.46050668671605854,0,0,1,0,0,0,0,6.828,7.841,7.243
0.9616268590787478,-0.3115246552451468,2.393910798587494,1.5223328787190054,0.9127862823248513,0.8655094299470175,0.5697442568561633,0,1,0,0,0,0,0,8.126,7.059,7.983
-0.10994746699243206,-0.3568121396920645,0.5439728809726827,2.3314528864367228,0.9724099794497616,0.9717624882107846,0.6952759147247325,0,0,1,0,0,0,0,4.31,3.71,3.466
-0.5866132878999569,0.28753448695898964,-0.7225230780097649,-1.7455780070576583,-0.5652801590069622,-0.5348513892216037,-0.5206727475879763,0,0,1,0,0,0,0,3.072,3.091,3.341
2.088627443394989,-0.29080253298869424,2.7923589654583765,2.7014389498992086,1.459921385353441,1.4834118303116934,1.1922030100742758,0,0,0,1,0,0,0,7.794,6.27,6.024
-0.5164066941228797,-0.3031009007775351,-0.4806081195524435,1.7656974981324365,0.39320835023634565,0.3522254254112815,0.26668557987168856,0,0,1,0,0,0,0,4.017,4.253,4.346
2.9495819881349368,-0.3475099303823928,0.13129442242784023,-1.5489106577899778,0.48439753407444414,0.4938961697629707,0.2503441806225255,1,0,0,0,0,0,0,12.977,9.561,14.897
-0.2023245640675338,-0.3465844154595081,0.4443608392549621,0.7904429716269523,0.9112831639099376,0.8774969544690836,0.8230359452181873,0,0,1,0,0,0,0,10.382,9.856,11.002
-0.6050887073149773,-0.04364298849765304,-0.8505957030754058,-1.6602656865990755,-1.1159225383370175,-1.1233298657593902,-1.199583607303197,0,0,1,0,0,0,0,1.452,1.556,1.375
-0.3538230032707006,-0.39003655675426463,-0.7082927863358048,-0.2054661166737676,-0.6604776586181639,-0.6754323586167416,-0.6543751050811271,0,0,1,0,0,0,0,4.183,4.361,4.662
2.1329684499910377,-0.13486111182942537,2.3369896318916537,-0.1830155060267721,0.4202644817047925,0.4312341097612623,0.8163508273435298,0,0,0,0,0,1,0,12.139,11.631,14.628
0.27064617295698706,-0.35045902878073726,1.3550995063884077,1.813292792704067,-0.7226065531012636,-0.6748874711384659,-0.44119412396704805,0,0,0,1,0,0,0,4.242,3.573,4.303
-0.5016263585908634,-0.38617763012664363,-0.4521475362045233,0.3207761968918067,-0.05973133212431825,-0.09076809442688533,-0.28446524935007683,0,0,0,1,0,0,0,3.249,3.255,3.155
0.034160804444726627,0.05482238728111479,-0.5375292862482838,0.21840141234150726,-0.7361346188354871,-0.7157540320091454,-0.4597638958410967,0,0,1,0,0,0,0,7.255,6.443,6.551
-0.5940034556659651,-0.27812768455325626,-0.8363654114014456,-1.5659731218816944,-1.1043986304893458,-1.11570144106353,-1.209982679552664,0,0,0,1,0,0,0,1.908,1.597,1.834
-0.6050887073149773,-0.39169934627673547,-0.8221351197274855,-1.3333847955788212,-1.0227291966123675,-1.035602981756998,-1.127532892431888,0,0,1,0,0,0,0,1.545,1.377,1.759
-0.5866132878999569,-0.2991478539882648,-0.8363654114014456,-1.1403095440146598,-0.8734194340642725,-0.8759509506222096,-0.9871454170640798,0,0,1,0,0,0,0,1.575,1.604,1.54
2.5652932643025137,-0.24606408281806405,1.5258630064759287,-0.16954513963857482,0.6993434674071046,0.7598012591615263,1.1595202115759495,0,1,0,0,0,0,0,9.621,8.015,5.976
0.10436739822180394,-0.37999707284500683,0.928190756169605,0.882041463066694,2.798197814098279,2.845085638522738,2.935533193609967,0,0,0,0,0,1,0,8.869,7.16,9.629
-0.19862948018452972,-0.38686784464540513,-0.2813840361170023,0.4590719584772989,0.46185075785073854,0.48626774506711085,0.6239679907283854,0,0,1,0,0,0,0,4.682,4.751,4.65
-0.13950813805646461,-0.2928574898513705,-0.1675417027253216,-0.1767293350456134,0.778507703925893,0.7429097473349788,0.6410521808525104,0,1,0,0,0,0,0,7.574,6.804,7.726
0.1191477337538202,-0.12552752913253723,0.5439728809726827,0.2579144870802193,-0.5196855670879131,-0.5419349264391884,-0.7175123294528927,0,1,0,0,0,0,0,11.457,9.731,13.235
1.405036925039236,-0.3223641605284236,-0.3667657861607628,0.2686907801907772,0.16022499592472111,0.18276541966753007,0.07133157975669598,0,0,1,0,0,0,0,15.887,11.063,20.992
-0.6013936234319732,-0.3808755276870669,-0.8648259947493658,-1.8326863763680008,-0.8749225524791862,-0.8263661900991184,-0.6551178959560889,0,0,1,0,0,0,0,1.434,1.318,1.395
-0.5829182040169529,-0.3711811510371898,-0.7225230780097649,-0.7245242348323033,-0.9240244206997007,-0.9386130106239183,-1.0941073030586002,0,0,1,0,0,0,0,1.653,1.728,1.767
-0.5829182040169529,-0.391448359179004,-0.7652139530316452,-0.24587721583835948,-0.875924631422462,-0.8917526874922058,-1.0027440254382805,0,0,1,0,0,0,0,1.662,1.717,1.692
1.3791713378582076,-0.2968419100278572,1.5258630064759287,1.041889810873302,0.7755014670960659,0.732011997769464,0.4508977168622515,0,0,0,0,0,1,0,5.429,3.973,5.519
-0.427724680930782,-0.1208058343564644,-0.7794442447056052,-0.4012354415155683,-0.6008539614932533,-0.6182191733977901,-0.6818583674547191,0,0,1,0,0,0,0,5.609,5.157,6.534
-0.6013936234319732,-0.3901934236903468,-0.8505957030754058,-0.04202567116364043,-1.1555046565964118,-1.1658310890648969,-1.1906701168036535,0,0,1,0,0,0,0,1.999,2.085,1.685
-0.3575180871537047,0.09482345598206396,0.13129442242784023,-0.9050271444341471,-0.5527541722160146,-0.5593713257440117,-0.6796299948298331,0,0,0,0,0,1,0,3.663,3.328,2.916
-0.11364255087543614,-0.37045956313121187,0.1739852974497205,1.0095609315416283,-0.08127602940474815,-0.08695388207895541,-0.21761407060350163,0,0,1,0,0,0,0,4.708,4.428,4.692
-0.5792231201339488,-0.3923581874082805,-0.7936745363795654,-0.7254222592581832,-0.6489537507704921,-0.6656243840077786,-0.78139234469962,0,0,1,0,0,0,0,1.246,1.248,1.246
0.17457399199888124,-0.08897753302539543,-0.18177199439928168,0.7778706296646349,-0.06975212155707632,-0.08913343199205832,0.40633026436453457,0,0,0,0,0,1,0,5.15,4.787,5.012
-0.29839674502563956,-0.03245837595499548,-0.4663778278784834,-0.003410620850808187,-0.773211539736692,-0.7893138415763687,-0.78139234469962,0,0,1,0,0,0,0,5.086,4.776,5.099
-0.13581305417346054,-0.39229544063384764,0.31628821418932135,0.7787686540905148,1.150780031352855,1.2082436537824501,0.8601754889662849,0,0,1,0,0,0,0,5.381,4.529,5.616
-0.590308371782961,0.03852391262217903,-0.8790562864233259,-1.7383938116506197,-1.1008913541878802,-1.0988099292369824,-1.0792514855593611,0,0,1,0,0,0,0,1.609,1.453,1.582
-0.21710489959955007,-0.38369913253654564,-0.18177199439928168,-0.13721626030690132,-0.8949641313447023,-0.903195324535996,-0.9306933105669716,0,0,0,0,1,0,0,8.972,8.564,10.976
0.8249087554075973,-0.10558974155649549,1.910080881672851,2.34671930167668,2.7741479194596597,2.72357573086725,1.7663803564198612,0,0,0,0,0,0,1,8.43,5.21,9.901
-0.10255729922642393,-0.23409513559499573,0.04591267238407971,-0.7335044790911015,1.6803787528741185,1.654506498490272,0.9441108578369847,0,0,0,1,0,0,0,8.691,8.362,9.914
-0.38338367433473314,-0.1847134241163338,-0.2671537444430422,0.0783096019042554,-0.778221934453071,-0.7925831664460231,-0.7167695385779306,0,0,1,0,0,0,0,3.705,3.512,4.022
-0.531187029654896,-0.39147973256622043,-0.5944504529441241,0.35490112507523985,-0.5001450276940348,-0.5141456650471261,-0.7643081545754953,0,0,1,0,0,0,0,2.319,2.369,2.027
-0.4868460230588471,-0.39047578417529466,-0.7509836613576851,-0.5538995939151377,-0.30473963375525265,-0.32452482260717286,-0.5771248540850844,0,0,1,0,0,0,0,5.308,4.889,5.566
-0.4498951842288064,-0.3949308051600278,-0.5375292862482838,1.558253855754198,-0.5848206984008404,-0.552287788526427,-0.23618384247755025,0,0,1,0,0,0,0,5.205,4.701,5.969
0.45909545099019455,-0.3752126312945011,0.586663755994563,1.2583136975103384,-0.20653589731422387,-0.2030149149516853,-0.04602937848729174,0,0,0,0,1,0,0,6.835,5.08,6.476
-0.46467551976082266,-0.3877462994874652,-0.551759577922244,0.6108380864509885,-0.5181824486729993,-0.5299474019171222,-0.3364606105974134,0,0,1,0,0,0,0,3.034,2.886,3.023
1.7634600616906309,-0.3312585158042817,4.243848716202305,1.5268230008484045,-0.07476251627345545,-0.09621696920964273,0.41004421873934455,0,1,0,0,0,0,0,7.781,6.568,9.273
-0.2466655706635826,-0.18231335999427684,-0.3809960778347229,-0.4443406139577996,-0.5873258957590299,-0.6084111987888271,-0.5711825270853889,0,0,0,0,1,0,0,10.542,8.269,10.358
-0.34643283550469245,-0.24567191547785866,-0.1533114110513615,0.00018147685271109148,-0.7226065531012636,-0.6329311353112349,-0.3022922303491636,0,0,1,0,0,0,0,2.764,2.677,2.532
-0.32426233220666806,0.11739660808428587,-0.4663778278784834,1.324767505025445,-0.6945483426895411,-0.6509124220943339,-0.5600406639609595,0,0,0,0,1,0,0,6.334,5.273,5.911
-0.5053214424738675,-0.38904829505694705,-0.6656019113139247,-0.1327261381775022,-0.9440659995652169,-0.9500556476677087,-0.9425779645663628,0,0,1,0,0,0,0,4.461,3.483,4.198
-0.590308371782961,0.2423411226737212,-0.7936745363795654,-0.651784256336038,-0.7722094607934161,-0.7882240666198174,-0.9656044816901831,0,0,1,0,0,0,0,2.535,2.156,2.942
-0.4351148486967901,-0.35391010137454465,-0.5375292862482838,0.5587526697499589,-0.7556751582293653,-0.7702427798367184,-0.568211363585541,0,0,0,0,1,0,0,4.777,4.821,3.711
-0.5718329523679406,-0.39187189990642585,-0.7367533696837251,-1.6153644653050845,-0.43551093585274536,-0.4498489426105903,-0.338688983222299,0,0,0,0,1,0,0,2.418,2.239,2.617
-0.46837060364382677,-0.33982345051436724,-0.1675417027253216,1.0876890565931727,-0.0011097139426836209,-0.019387834772765056,0.6068838006042605,0,0,1,0,0,0,0,1.199,1.164,1.253
-0.5866132878999569,-0.3951974789513675,-0.8079048280535255,0.15374365367816026,-1.2000971695721852,-1.206152762457301,-1.2671775769247342,0,0,1,0,0,0,0,2.841,2.644,2.468
-0.5607477007189284,-0.376514626863983,-0.7509836613576851,-0.7056657218888271,-0.6599766191465258,-0.678701683486396,-0.7977337439487829,0,0,1,0,0,0,0,1.434,1.341,1.237
-0.5755280362509447,-0.0252268102016082,-0.8505957030754058,-1.5201738761618235,-0.9806418809947837,-0.9925568709732154,-1.1007924209332578,0,0,1,0,0,0,0,3.013,3.009,2.967
0.0969772304557958,-0.368357546187711,-0.18177199439928168,0.6736997962625758,0.01592562809300498,0.02910715079377473,0.4991791237347781,0,0,0,0,1,0,0,11.025,9.424,13.725
-0.5237968618888877,-0.11945677870615787,-0.7082927863358048,-0.8206128484014441,-0.9616023810725434,-0.9538698600156387,-0.8512146869460432,0,0,1,0,0,0,0,2.515,2.342,2.52
-0.5459673651869122,-0.3522316251584656,0.18821558912368058,0.1330890918829244,-0.0978103319687989,-0.12346134312342905,-0.12550800210822,0,0,0,0,0,1,0,2.478,2.582,2.471
0.8988104330676787,-0.1907528011554967,2.2516078818478933,2.0180423618046657,0.032960970128693805,0.02529293844584481,0.615054500228842,0,0,0,1,0,0,0,6.824,6.382,4.858
-0.22819015124856226,-0.02235614527130479,0.31628821418932135,1.5627439778835972,-0.9976772230304725,-1.0078137203649358,-1.0747947403095894,0,0,0,0,0,1,0,2.821,2.435,2.912
-0.2836164094936233,0.12210261616675047,0.10283383907992005,1.2277808670304244,-0.9901616309559039,-0.9996404081907999,-0.9440635463162868,0,1,0,0,0,0,0,5.207,5.256,4.329
0.004600133380694075,0.024672562166124862,0.017452089036159538,-0.42099197888492434,0.6051480467391785,0.5838026036784658,0.26594278899672635,0,1,0,0,0,0,0,5.072,4.513,5.296
0.07480672715777138,-0.31541495525998414,2.2516078818478933,1.5034743657755292,1.2504868862087974,1.2235005031741708,1.6408486985512922,0,0,0,0,1,0,0,2.089,2.366,2.139
0.011990301146702213,-0.09515809030703228,-0.29561432779096236,0.011855794389148747,-0.21755876569025762,-0.2389774885178835,-0.45753552321621077,0,1,0,0,0,0,0,8.813,7.148,6.07
-0.5053214424738675,0.10073733947236115,-0.6371413279660044,-1.4546180930725967,-0.045201187446819106,-0.039003783990691286,0.11664182312937509,0,0,0,0,1,0,0,4.817,5.573,4.647
1.6304370419024843,0.06410890989717828,2.6358257570448154,1.0849949833155332,0.5991355730795239,0.6470095511584506,1.6490193981758738,0,0,1,0,0,0,0,8.342,8.465,8.708
0.10067231433879986,-0.29017506524436565,0.20244588079764067,-1.512091656328905,1.6738652397428253,1.741688495014388,1.4380667896866801,0,0,0,0,1,0,0,6.819,6.872,6.099
1.6045714547214558,-0.11073497705999014,2.1946867151520526,1.2394551845668622,2.904919221557153,2.9769484082654634,3.3789793459622506,0,0,0,0,0,1,0,4.386,3.787,4.384
1.6969485517965575,-0.2587703046407185,1.1843360063008865,0.6485551123379408,-0.02816584541113051,-0.009034972685526154,-0.10545264848424762,1,0,0,0,0,0,0,15.956,12.784,17.96
-0.18384914465251345,-0.3418940940706517,-0.21023257774720183,-0.01598296281312566,1.5330731482125748,1.540080128052369,1.7849501282939102,0,0,0,0,1,0,0,6.241,6.082,5.726
-0.5940034556659651,0.24096069363619826,-0.8648259947493658,-1.2274179133250023,-0.9300368943593555,-0.8906629125356543,-0.854185850445891,0,0,0,0,1,0,0,1.506,1.59,1.502
-0.5755280362509447,-0.3970485087971369,-0.7794442447056052,-0.37070261103565444,-0.24160866032887698,-0.2335286137351261,-0.08168334048546527,0,0,0,0,1,0,0,2.083,2.086,2.186
0.13023298540283243,0.1802531893724048,2.507753131979175,-0.7550570653122172,1.5806718980181753,1.7967221303202365,2.073895778654108,0,0,0,1,0,0,0,5.298,5.044,5.164
0.31498717955303585,-0.23393826865891357,0.9993422145394055,1.3777509461523545,0.43429358691065406,0.40398973584747555,0.06241808925715293,0,0,0,0,0,1,0,3.668,3.672,3.509
